BatchFile test, number of cities :=14
AS Algorithm - LSType Exponential Times = 5
Format:
avgGen avgdist DP AP IP NA AF Path1D Path1C Path2D Path2C Path3D Path3C ANTMEET
AntType = None
AntDir = Bidirectional
58.271 3335.983 0.1 0.5 0.1 10 0.65 3323 331 3336 518 3346 33 115.093530445235
58.179 3335.992 0.1 0.5 0.1 10 0.7 3323 329 3336 534 3346 29 114.836737262483
59.079 3336.147 0.1 0.5 0.1 10 0.75 3323 330 3336 530 3346 25 115.090503629763
59.429 3335.525 0.1 0.5 0.1 10 0.8 3323 350 3336 513 3346 28 114.875378392114
59.671 3335.632 0.1 0.5 0.1 10 0.85 3323 347 3336 522 3346 26 114.931780180757
59.595 3335.807 0.1 0.5 0.1 10 0.9 3323 363 3336 483 3346 32 114.789486789306
59.284 3336.067 0.1 0.5 0.1 10 0.95 3323 342 3336 513 3346 27 114.677049043965

AntDir = Unidirectional
57.433 3335.935 0.1 0.5 0.1 10 0 3323 321 3336 542 3346 28 115.787414183663
56.287 3336.996 0.1 0.5 0.1 10 0.05 3323 309 3336 533 3346 25 115.649021673188
56.923 3336.429 0.1 0.5 0.1 10 0.1 3323 334 3336 511 3346 34 115.531181015769
58.112 3335.998 0.1 0.5 0.1 10 0.15 3323 330 3336 534 3346 13 115.617235969621
58.512 3336.807 0.1 0.5 0.1 10 0.2 3323 327 3336 515 3346 29 115.694441211456
57.659 3337.065 0.1 0.5 0.1 10 0.25 3323 304 3336 540 3346 22 115.082742410941
60.099 3335.455 0.1 0.5 0.1 10 0.3 3323 335 3336 540 3346 18 115.157646967809
59.647 3336.13 0.1 0.5 0.1 10 0.35 3323 338 3336 518 3346 24 114.604875542654
59.943 3336.39 0.1 0.5 0.1 10 0.4 3323 333 3336 523 3346 28 114.630920594103
60.356 3336.298 0.1 0.5 0.1 10 0.45 3323 323 3336 532 3346 32 114.639931679292
59.378 3336.512 0.1 0.5 0.1 10 0.5 3323 334 3336 508 3346 33 114.282528704209
61.785 3335.707 0.1 0.5 0.1 10 0.55 3323 355 3336 512 3346 20 114.443126577927
61.736 3335.529 0.1 0.5 0.1 10 0.6 3323 361 3336 493 3346 32 114.279257206981
61.156 3336.173 0.1 0.5 0.1 10 0.65 3323 355 3336 498 3346 20 114.217741524671
60.566 3335.673 0.1 0.5 0.1 10 0.7 3323 339 3336 521 3346 31 113.965091231497
61.568 3335.362 0.1 0.5 0.1 10 0.75 3323 367 3336 496 3346 26 113.736240051544
61.476 3334.864 0.1 0.5 0.1 10 0.8 3323 365 3336 523 3346 16 113.668833243093
61.501 3336.63 0.1 0.5 0.1 10 0.85 3323 346 3336 493 3346 28 113.82754612048
62.016 3335.847 0.1 0.5 0.1 10 0.9 3323 366 3336 494 3346 27 113.74318961012
63.204 3335.161 0.1 0.5 0.1 10 0.95 3323 374 3336 501 3346 25 113.628019080238


